State,Year,Month,Day,Rainfall (mm)
Selangor,2014,12,17,0.64
Selangor,2014,12,18,0.11
Selangor,2014,12,19,0.05
Selangor,2014,12,20,0.86
Selangor,2014,12,21,1.52
Selangor,2014,12,22,0.51
Selangor,2014,12,23,0.21
Selangor,2014,12,24,0.04
Selangor,2014,12,25,0.31
Selangor,2014,12,26,0.24
Selangor,2014,12,27,0.13
Selangor,2014,12,28,0.06
Selangor,2014,12,29,0.09
Selangor,2014,12,30,0.04
Selangor,2014,12,31,0.04
Selangor,2015,1,1,0.14
Selangor,2015,1,2,0.29
Selangor,2015,1,3,0.03
Selangor,2015,1,4,0.03
Selangor,2015,1,5,0.41
Selangor,2015,1,6,0.22
Selangor,2015,1,7,0.21
Selangor,2015,1,8,0.25
Selangor,2015,1,9,0.10
Selangor,2015,1,10,0.08
Selangor,2015,1,11,0.04
Selangor,2015,1,12,0.05
Selangor,2015,1,13,0.04
Selangor,2015,1,14,0.10
Selangor,2015,1,15,0.15
Selangor,2015,1,16,0.44
Selangor,2015,1,17,0.19
Selangor,2015,1,18,0.03
Selangor,2015,1,19,0.01
Selangor,2015,1,20,0.04
Selangor,2015,1,21,0.09
Selangor,2015,1,22,0.08
Selangor,2015,1,23,0.25
Selangor,2015,1,24,0.20
Selangor,2015,1,25,0.13
Selangor,2015,1,26,0.01
Selangor,2015,1,27,0.25
Selangor,2015,1,28,0.03
Selangor,2015,1,29,0.08
Selangor,2015,1,30,0.13
Selangor,2015,1,31,1.10
Selangor,2015,2,1,1.26
Selangor,2015,2,2,0.59
Selangor,2015,2,3,0.35
Selangor,2015,2,4,0.11
Selangor,2015,2,5,0.18
Selangor,2015,2,6,0.21
Selangor,2015,2,7,0.28
Selangor,2015,2,8,0.27
Selangor,2015,2,9,0.21
Selangor,2015,2,10,0.22
Selangor,2015,2,11,0.43
Selangor,2015,2,12,0.41
Selangor,2015,2,13,4.00
Selangor,2015,2,14,2.12
Selangor,2015,2,15,2.54
Selangor,2015,2,16,6.42
Selangor,2015,2,17,1.67
Selangor,2015,2,18,1.11
Selangor,2015,2,19,1.62
Selangor,2015,2,20,0.01
Selangor,2015,2,21,0.03
Selangor,2015,2,22,0.07
Selangor,2015,2,23,0.13
Selangor,2015,2,24,0.15
Selangor,2015,2,25,0.12
Selangor,2015,2,26,0.07
Selangor,2015,2,27,0.08
Selangor,2015,2,28,0.87
Selangor,2015,3,1,5.09
Selangor,2015,3,2,1.92
Selangor,2015,3,3,0.34
Selangor,2015,3,4,0.30
Selangor,2015,3,5,0.02
Selangor,2015,3,6,0.01
Selangor,2015,3,7,0.02
Selangor,2015,3,8,0.04
Selangor,2015,3,9,0.18
Selangor,2015,3,10,0.13
Selangor,2015,3,11,0.21
Selangor,2015,3,12,1.93
Selangor,2015,3,13,0.16
Selangor,2015,3,14,0.07
Selangor,2015,3,15,0.07
Selangor,2015,3,16,0.25
Selangor,2015,3,17,0.59
Selangor,2015,3,18,0.50
Selangor,2015,3,19,0.22
Selangor,2015,3,20,0.83
Selangor,2015,3,21,0.33
Selangor,2015,3,22,0.53
Selangor,2015,3,23,0.02
Selangor,2015,3,24,0.03
Selangor,2015,3,25,0.53
Selangor,2015,3,26,17.80
Selangor,2015,3,27,33.49
Selangor,2015,3,28,11.82
Selangor,2015,3,29,0.02
Selangor,2015,3,30,0.02
Selangor,2015,3,31,0.04
Selangor,2015,4,1,0.57
Selangor,2015,4,2,1.44
Selangor,2015,4,3,0.07
Selangor,2015,4,4,0.11
Selangor,2015,4,5,0.19
Selangor,2015,4,6,12.00
Selangor,2015,4,7,0.01
Selangor,2015,4,8,0.01
Selangor,2015,4,9,0.02
Selangor,2015,4,10,0.03
Selangor,2015,4,11,0.00
Selangor,2015,4,12,0.01
Selangor,2015,4,13,0.12
Selangor,2015,4,14,0.43
Selangor,2015,4,15,0.06
Selangor,2015,4,16,0.10
Selangor,2015,4,17,1.10
Selangor,2015,4,18,17.05
Selangor,2015,4,19,1.17
Selangor,2015,4,20,0.05
Selangor,2015,4,21,0.03
Selangor,2015,4,22,0.03
Selangor,2015,4,23,0.02
Selangor,2015,4,24,0.02
Selangor,2015,4,25,0.02
Selangor,2015,4,26,0.02
Selangor,2015,4,27,0.01
Selangor,2015,4,28,0.01
Selangor,2015,4,29,0.00
Selangor,2015,4,30,0.01
Selangor,2015,5,1,2.43
Selangor,2015,5,2,1.51
Selangor,2015,5,3,1.88
Selangor,2015,5,4,3.39
Selangor,2015,5,5,3.81
Selangor,2015,5,6,29.42
Selangor,2015,5,7,11.73
Selangor,2015,5,8,1.78
Selangor,2015,5,9,0.73
Selangor,2015,5,10,1.48
Selangor,2015,5,11,3.42
Selangor,2015,5,12,46.16
Selangor,2015,5,13,12.81
Selangor,2015,5,14,5.08
Selangor,2015,5,15,0.52
Selangor,2015,5,16,0.11
Selangor,2015,5,17,0.04
Selangor,2015,5,18,0.01
Selangor,2015,5,19,0.03
Selangor,2015,5,20,0.13
Selangor,2015,5,21,0.03
Selangor,2015,5,22,0.01
Selangor,2015,5,23,0.01
Selangor,2015,5,24,0.02
Selangor,2015,5,25,0.01
Selangor,2015,5,26,0.02
Selangor,2015,5,27,0.01
Selangor,2015,5,28,0.00
Selangor,2015,5,29,0.03
Selangor,2015,5,30,0.18
Selangor,2015,5,31,0.02
Selangor,2015,6,1,0.02
Selangor,2015,6,2,0.01
Selangor,2015,6,3,0.02
Selangor,2015,6,4,0.02
Selangor,2015,6,5,0.02
Selangor,2015,6,6,0.01
Selangor,2015,6,7,0.01
Selangor,2015,6,8,0.07
Selangor,2015,6,9,0.18
Selangor,2015,6,10,0.01
Selangor,2015,6,11,0.00
Selangor,2015,6,12,0.00
Selangor,2015,6,13,0.00
Selangor,2015,6,14,0.01
Selangor,2015,6,15,0.46
Selangor,2015,6,16,2.34
Selangor,2015,6,17,0.05
Selangor,2015,6,18,0.03
Selangor,2015,6,19,0.41
Selangor,2015,6,20,0.16
Selangor,2015,6,21,0.00
Selangor,2015,6,22,0.00
Selangor,2015,6,23,0.04
Selangor,2015,6,24,0.01
Selangor,2015,6,25,0.00
Selangor,2015,6,26,0.00
Selangor,2015,6,27,0.52
Selangor,2015,6,28,2.45
Selangor,2015,6,29,15.41
Selangor,2015,6,30,0.04
Selangor,2015,7,1,0.33
Selangor,2015,7,2,0.53
Selangor,2015,7,3,0.27
Selangor,2015,7,4,0.01
Selangor,2015,7,5,0.57
Selangor,2015,7,6,0.29
Selangor,2015,7,7,0.01
Selangor,2015,7,8,0.00
Selangor,2015,7,9,0.01
Selangor,2015,7,10,0.00
Selangor,2015,7,11,0.00
Selangor,2015,7,12,0.00
Selangor,2015,7,13,0.06
Selangor,2015,7,14,0.29
Selangor,2015,7,15,0.14
Selangor,2015,7,16,0.06
Selangor,2015,7,17,0.00
Selangor,2015,7,18,0.03
Selangor,2015,7,19,0.17
Selangor,2015,7,20,0.00
Selangor,2015,7,21,0.00
Selangor,2015,7,22,0.00
Selangor,2015,7,23,0.02
Selangor,2015,7,24,0.01
Selangor,2015,7,25,0.12
Selangor,2015,7,26,0.12
Selangor,2015,7,27,0.07
Selangor,2015,7,28,0.01
Selangor,2015,7,29,0.01
Selangor,2015,7,30,12.25
Selangor,2015,7,31,8.46
Selangor,2015,8,1,34.90
Selangor,2015,8,2,0.76
Selangor,2015,8,3,0.26
Selangor,2015,8,4,6.17
Selangor,2015,8,5,10.89
Selangor,2015,8,6,0.18
Selangor,2015,8,7,0.01
Selangor,2015,8,8,0.00
Selangor,2015,8,9,0.00
Selangor,2015,8,10,0.00
Selangor,2015,8,11,0.00
Selangor,2015,8,12,0.00
Selangor,2015,8,13,0.01
Selangor,2015,8,14,0.06
Selangor,2015,8,15,0.09
Selangor,2015,8,16,0.00
Selangor,2015,8,17,0.02
Selangor,2015,8,18,0.21
Selangor,2015,8,19,0.47
Selangor,2015,8,20,0.09
Selangor,2015,8,21,0.12
Selangor,2015,8,22,0.00
Selangor,2015,8,23,0.00
Selangor,2015,8,24,0.02
Selangor,2015,8,25,0.05
Selangor,2015,8,26,0.00
Selangor,2015,8,27,0.00
Selangor,2015,8,28,0.00
Selangor,2015,8,29,0.02
Selangor,2015,8,30,0.01
Selangor,2015,8,31,0.00
Selangor,2015,9,1,0.00
Selangor,2015,9,2,0.00
Selangor,2015,9,3,0.00
Selangor,2015,9,4,0.00
Selangor,2015,9,5,0.00
Selangor,2015,9,6,0.00
Selangor,2015,9,7,0.25
Selangor,2015,9,8,0.46
Selangor,2015,9,9,0.14
Selangor,2015,9,10,0.26
Selangor,2015,9,11,0.13
Selangor,2015,9,12,0.00
Selangor,2015,9,13,0.00
Selangor,2015,9,14,0.00
Selangor,2015,9,15,0.03
Selangor,2015,9,16,0.02
Selangor,2015,9,17,0.08
Selangor,2015,9,18,0.09
Selangor,2015,9,19,0.10
Selangor,2015,9,20,0.00
Selangor,2015,9,21,0.00
Selangor,2015,9,22,0.00
Selangor,2015,9,23,0.00
Selangor,2015,9,24,0.00
Selangor,2015,9,25,0.00
Selangor,2015,9,26,0.06
Selangor,2015,9,27,1.62
Selangor,2015,9,28,0.00
Selangor,2015,9,29,3.02
Selangor,2015,9,30,3.89
Selangor,2015,10,1,0.44
Selangor,2015,10,2,0.63
Selangor,2015,10,3,0.01
Selangor,2015,10,4,0.00
Selangor,2015,10,5,0.00
Selangor,2015,10,6,0.01
Selangor,2015,10,7,0.06
Selangor,2015,10,8,2.48
Selangor,2015,10,9,1.54
Selangor,2015,10,10,9.84
Selangor,2015,10,11,15.03
Selangor,2015,10,12,0.35
Selangor,2015,10,13,0.58
Selangor,2015,10,14,0.58
Selangor,2015,10,15,0.13
Selangor,2015,10,16,0.20
Selangor,2015,10,17,1.02
Selangor,2015,10,18,0.72
Selangor,2015,10,19,0.56
Selangor,2015,10,20,1.80
Selangor,2015,10,21,0.87
Selangor,2015,10,22,13.42
Selangor,2015,10,23,9.12
Selangor,2015,10,24,0.81
Selangor,2015,10,25,12.38
Selangor,2015,10,26,8.67
Selangor,2015,10,27,11.36
Selangor,2015,10,28,22.84
Selangor,2015,10,29,4.52
Selangor,2015,10,30,0.76
Selangor,2015,10,31,8.71
Selangor,2015,11,1,4.15
Selangor,2015,11,2,0.06
Selangor,2015,11,3,0.00
Selangor,2015,11,4,0.00
Selangor,2015,11,5,5.35
Selangor,2015,11,6,1.92
Selangor,2015,11,7,2.48
Selangor,2015,11,8,17.21
Selangor,2015,11,9,10.64
Selangor,2015,11,10,4.90
Selangor,2015,11,11,9.72
Selangor,2015,11,12,4.87
Selangor,2015,11,13,2.09
Selangor,2015,11,14,1.20
Selangor,2015,11,15,0.23
Selangor,2015,11,16,0.05
Selangor,2015,11,17,0.05
Selangor,2015,11,18,0.13
Selangor,2015,11,19,0.14
Selangor,2015,11,20,0.22
Selangor,2015,11,21,1.88
Selangor,2015,11,22,3.09
Selangor,2015,11,23,2.41
Selangor,2015,11,24,4.30
Selangor,2015,11,25,0.37
Selangor,2015,11,26,0.65
Selangor,2015,11,27,2.06
Selangor,2015,11,28,0.50
Selangor,2015,11,29,2.90
Selangor,2015,11,30,0.43
Selangor,2015,12,1,0.25
Selangor,2015,12,2,0.46
Selangor,2015,12,3,0.07
Selangor,2015,12,4,3.57
Selangor,2015,12,5,2.16
Selangor,2015,12,6,0.97
Selangor,2015,12,7,2.22
Selangor,2015,12,8,0.64
Selangor,2015,12,9,0.98
Selangor,2015,12,10,0.35
Selangor,2015,12,11,1.62
Selangor,2015,12,12,2.93
Selangor,2015,12,13,1.75
Selangor,2015,12,14,0.75
Selangor,2015,12,15,13.11
Selangor,2015,12,16,1.87
Selangor,2015,12,17,1.53
Selangor,2015,12,18,1.40
Selangor,2015,12,19,0.69
Selangor,2015,12,20,3.74
Selangor,2015,12,21,6.25
Selangor,2015,12,22,1.58
Selangor,2015,12,23,18.23
Selangor,2015,12,24,2.99
Selangor,2015,12,25,3.24
Selangor,2015,12,26,4.09
Selangor,2015,12,27,2.66
Selangor,2015,12,28,1.79
Selangor,2015,12,29,6.57
Selangor,2015,12,30,1.01
Selangor,2015,12,31,0.21
Selangor,2016,1,1,1.60
Selangor,2016,1,2,0.20
Selangor,2016,1,3,0.09
Selangor,2016,1,4,0.05
Selangor,2016,1,5,0.13
Selangor,2016,1,6,0.22
Selangor,2016,1,7,0.22
Selangor,2016,1,8,0.11
Selangor,2016,1,9,0.08
Selangor,2016,1,10,0.03
Selangor,2016,1,11,0.55
Selangor,2016,1,12,0.21
Selangor,2016,1,13,0.08
Selangor,2016,1,14,0.25
Selangor,2016,1,15,0.16
Selangor,2016,1,16,0.18
Selangor,2016,1,17,0.13
Selangor,2016,1,18,0.03
Selangor,2016,1,19,0.04
Selangor,2016,1,20,14.52
Selangor,2016,1,21,7.71
Selangor,2016,1,22,0.87
Selangor,2016,1,23,1.40
Selangor,2016,1,24,0.35
Selangor,2016,1,25,0.11
Selangor,2016,1,26,0.15
Selangor,2016,1,27,0.28
Selangor,2016,1,28,0.29
Selangor,2016,1,29,0.27
Selangor,2016,1,30,0.23
Selangor,2016,1,31,6.28
Selangor,2016,2,1,6.30
Selangor,2016,2,2,2.29
Selangor,2016,2,3,2.79
Selangor,2016,2,4,1.44
Selangor,2016,2,5,0.27
Selangor,2016,2,6,0.04
Selangor,2016,2,7,0.02
Selangor,2016,2,8,0.06
Selangor,2016,2,9,0.12
Selangor,2016,2,10,0.19
Selangor,2016,2,11,0.02
Selangor,2016,2,12,0.01
Selangor,2016,2,13,0.01
Selangor,2016,2,14,0.04
Selangor,2016,2,15,0.02
Selangor,2016,2,16,0.03
Selangor,2016,2,17,0.06
Selangor,2016,2,18,0.19
Selangor,2016,2,19,0.53
Selangor,2016,2,20,0.85
Selangor,2016,2,21,0.56
Selangor,2016,2,22,0.51
Selangor,2016,2,23,3.24
Selangor,2016,2,24,3.56
Selangor,2016,2,25,6.24
Selangor,2016,2,26,0.29
Selangor,2016,2,27,0.20
Selangor,2016,2,28,0.43
Selangor,2016,2,29,0.57
Selangor,2016,3,1,0.99
Selangor,2016,3,2,4.84
Selangor,2016,3,3,9.59
Selangor,2016,3,4,2.97
Selangor,2016,3,5,4.35
Selangor,2016,3,6,1.56
Selangor,2016,3,7,4.97
Selangor,2016,3,8,3.19
Selangor,2016,3,9,1.92
Selangor,2016,3,10,0.30
Selangor,2016,3,11,0.02
Selangor,2016,3,12,0.03
Selangor,2016,3,13,0.07
Selangor,2016,3,14,0.06
Selangor,2016,3,15,0.12
Selangor,2016,3,16,0.26
Selangor,2016,3,17,0.09
Selangor,2016,3,18,0.07
Selangor,2016,3,19,0.05
Selangor,2016,3,20,0.04
Selangor,2016,3,21,0.15
Selangor,2016,3,22,0.03
Selangor,2016,3,23,0.13
Selangor,2016,3,24,0.00
Selangor,2016,3,25,0.05
Selangor,2016,3,26,0.12
Selangor,2016,3,27,0.64
Selangor,2016,3,28,0.31
Selangor,2016,3,29,0.18
Selangor,2016,3,30,0.10
Selangor,2016,3,31,0.00
Selangor,2016,4,1,0.01
Selangor,2016,4,2,0.01
Selangor,2016,4,3,0.01
Selangor,2016,4,4,0.01
Selangor,2016,4,5,0.21
Selangor,2016,4,6,1.61
Selangor,2016,4,7,0.01
Selangor,2016,4,8,0.00
Selangor,2016,4,9,0.06
Selangor,2016,4,10,0.13
Selangor,2016,4,11,0.99
Selangor,2016,4,12,0.51
Selangor,2016,4,13,0.22
Selangor,2016,4,14,0.11
Selangor,2016,4,15,0.08
Selangor,2016,4,16,0.20
Selangor,2016,4,17,0.54
Selangor,2016,4,18,2.16
Selangor,2016,4,19,0.00
Selangor,2016,4,20,0.00
Selangor,2016,4,21,0.02
Selangor,2016,4,22,0.02
Selangor,2016,4,23,0.00
Selangor,2016,4,24,0.00
Selangor,2016,4,25,0.02
Selangor,2016,4,26,0.32
Selangor,2016,4,27,0.10
Selangor,2016,4,28,0.14
Selangor,2016,4,29,0.08
Selangor,2016,4,30,0.11
Selangor,2016,5,1,0.31
Selangor,2016,5,2,1.58
Selangor,2016,5,3,0.20
Selangor,2016,5,4,0.12
Selangor,2016,5,5,0.22
Selangor,2016,5,6,0.26
Selangor,2016,5,7,2.48
Selangor,2016,5,8,0.15
Selangor,2016,5,9,0.01
Selangor,2016,5,10,0.01
Selangor,2016,5,11,0.01
Selangor,2016,5,12,0.06
Selangor,2016,5,13,0.28
Selangor,2016,5,14,2.57
Selangor,2016,5,15,0.35
Selangor,2016,5,16,0.98
Selangor,2016,5,17,0.20
Selangor,2016,5,18,0.01
Selangor,2016,5,19,0.00
Selangor,2016,5,20,0.00
Selangor,2016,5,21,0.00
Selangor,2016,5,22,0.00
Selangor,2016,5,23,0.00
Selangor,2016,5,24,0.00
Selangor,2016,5,25,0.00
Selangor,2016,5,26,0.00
Selangor,2016,5,27,0.00
Selangor,2016,5,28,0.00
Selangor,2016,5,29,0.00
Selangor,2016,5,30,0.00
Selangor,2016,5,31,0.00
Selangor,2016,6,1,0.01
Selangor,2016,6,2,0.00
Selangor,2016,6,3,0.00
Selangor,2016,6,4,0.00
Selangor,2016,6,5,0.00
Selangor,2016,6,6,0.00
Selangor,2016,6,7,0.00
Selangor,2016,6,8,0.00
Selangor,2016,6,9,0.00
Selangor,2016,6,10,0.00
Selangor,2016,6,11,0.00
Selangor,2016,6,12,0.00
Selangor,2016,6,13,0.00
Selangor,2016,6,14,0.00
Selangor,2016,6,15,0.00
Selangor,2016,6,16,0.09
Selangor,2016,6,17,0.03
Selangor,2016,6,18,0.06
Selangor,2016,6,19,0.00
Selangor,2016,6,20,0.01
Selangor,2016,6,21,0.17
Selangor,2016,6,22,0.03
Selangor,2016,6,23,0.00
Selangor,2016,6,24,0.00
Selangor,2016,6,25,0.00
Selangor,2016,6,26,0.00
Selangor,2016,6,27,0.00
Selangor,2016,6,28,0.01
Selangor,2016,6,29,0.02
Selangor,2016,6,30,0.00
Selangor,2016,7,1,0.00
Selangor,2016,7,2,0.00
Selangor,2016,7,3,0.00
Selangor,2016,7,4,0.02
Selangor,2016,7,5,0.03
Selangor,2016,7,6,0.02
Selangor,2016,7,7,0.04
Selangor,2016,7,8,0.03
Selangor,2016,7,9,0.02
Selangor,2016,7,10,0.00
Selangor,2016,7,11,0.00
Selangor,2016,7,12,0.00
Selangor,2016,7,13,0.01
Selangor,2016,7,14,0.00
Selangor,2016,7,15,0.00
Selangor,2016,7,16,0.01
Selangor,2016,7,17,0.01
Selangor,2016,7,18,0.02
Selangor,2016,7,19,0.00
Selangor,2016,7,20,0.00
Selangor,2016,7,21,0.01
Selangor,2016,7,22,0.08
Selangor,2016,7,23,0.08
Selangor,2016,7,24,0.04
Selangor,2016,7,25,3.79
Selangor,2016,7,26,1.97
Selangor,2016,7,27,0.04
Selangor,2016,7,28,0.01
Selangor,2016,7,29,0.03
Selangor,2016,7,30,0.00
Selangor,2016,7,31,0.03
Selangor,2016,8,1,0.00
Selangor,2016,8,2,0.00
Selangor,2016,8,3,0.00
Selangor,2016,8,4,0.02
Selangor,2016,8,5,0.01
Selangor,2016,8,6,0.01
Selangor,2016,8,7,0.00
Selangor,2016,8,8,0.06
Selangor,2016,8,9,0.00
Selangor,2016,8,10,0.00
Selangor,2016,8,11,0.00
Selangor,2016,8,12,0.01
Selangor,2016,8,13,0.01
Selangor,2016,8,14,0.21
Selangor,2016,8,15,5.34
Selangor,2016,8,16,1.03
Selangor,2016,8,17,1.43
Selangor,2016,8,18,0.01
Selangor,2016,8,19,0.00
Selangor,2016,8,20,0.11
Selangor,2016,8,21,0.42
Selangor,2016,8,22,0.30
Selangor,2016,8,23,0.00
Selangor,2016,8,24,0.00
Selangor,2016,8,25,0.00
Selangor,2016,8,26,0.00
Selangor,2016,8,27,0.04
Selangor,2016,8,28,0.00
Selangor,2016,8,29,0.10
Selangor,2016,8,30,0.08
Selangor,2016,8,31,0.01
Selangor,2016,9,1,0.12
Selangor,2016,9,2,0.41
Selangor,2016,9,3,0.24
Selangor,2016,9,4,0.44
Selangor,2016,9,5,0.69
Selangor,2016,9,6,1.23
Selangor,2016,9,7,0.18
Selangor,2016,9,8,0.01
Selangor,2016,9,9,0.00
Selangor,2016,9,10,0.00
Selangor,2016,9,11,0.00
Selangor,2016,9,12,0.00
Selangor,2016,9,13,0.04
Selangor,2016,9,14,0.49
Selangor,2016,9,15,0.00
Selangor,2016,9,16,0.00
Selangor,2016,9,17,0.00
Selangor,2016,9,18,0.00
Selangor,2016,9,19,0.00
Selangor,2016,9,20,0.00
Selangor,2016,9,21,0.01
Selangor,2016,9,22,0.00
Selangor,2016,9,23,0.00
Selangor,2016,9,24,0.00
Selangor,2016,9,25,0.00
Selangor,2016,9,26,0.00
Selangor,2016,9,27,0.00
Selangor,2016,9,28,0.00
Selangor,2016,9,29,0.00
Selangor,2016,9,30,0.00
Selangor,2016,10,1,0.06
Selangor,2016,10,2,0.30
Selangor,2016,10,3,0.52
Selangor,2016,10,4,1.06
Selangor,2016,10,5,0.24
Selangor,2016,10,6,0.00
Selangor,2016,10,7,0.00
Selangor,2016,10,8,0.00
Selangor,2016,10,9,0.04
Selangor,2016,10,10,0.05
Selangor,2016,10,11,0.60
Selangor,2016,10,12,1.48
Selangor,2016,10,13,2.28
Selangor,2016,10,14,1.36
Selangor,2016,10,15,0.54
Selangor,2016,10,16,0.04
Selangor,2016,10,17,0.00
Selangor,2016,10,18,0.00
Selangor,2016,10,19,0.00
Selangor,2016,10,20,0.02
Selangor,2016,10,21,0.80
Selangor,2016,10,22,0.46
Selangor,2016,10,23,0.05
Selangor,2016,10,24,0.13
Selangor,2016,10,25,1.37
Selangor,2016,10,26,5.56
Selangor,2016,10,27,0.60
Selangor,2016,10,28,0.01
Selangor,2016,10,29,0.06
Selangor,2016,10,30,0.80
Selangor,2016,10,31,0.59
Selangor,2016,11,1,1.11
Selangor,2016,11,2,1.19
Selangor,2016,11,3,0.01
Selangor,2016,11,4,0.01
Selangor,2016,11,5,0.08
Selangor,2016,11,6,0.02
Selangor,2016,11,7,2.70
Selangor,2016,11,8,2.34
Selangor,2016,11,9,4.69
Selangor,2016,11,10,12.38
Selangor,2016,11,11,17.48
Selangor,2016,11,12,1.40
Selangor,2016,11,13,1.50
Selangor,2016,11,14,2.84
Selangor,2016,11,15,2.12
Selangor,2016,11,16,8.91
Selangor,2016,11,17,3.74
Selangor,2016,11,18,1.25
Selangor,2016,11,19,4.05
Selangor,2016,11,20,3.16
Selangor,2016,11,21,2.87
Selangor,2016,11,22,4.54
Selangor,2016,11,23,11.89
Selangor,2016,11,24,8.42
Selangor,2016,11,25,12.33
Selangor,2016,11,26,6.76
Selangor,2016,11,27,1.51
Selangor,2016,11,28,2.79
Selangor,2016,11,29,6.53
Selangor,2016,11,30,8.55
Selangor,2016,12,1,3.44
Selangor,2016,12,2,0.29
Selangor,2016,12,3,2.89
Selangor,2016,12,4,1.87
Selangor,2016,12,5,7.81
Selangor,2016,12,6,12.05
Selangor,2016,12,7,11.34
Selangor,2016,12,8,4.92
Selangor,2016,12,9,7.64
Selangor,2016,12,10,9.32
Selangor,2016,12,11,4.35
Selangor,2016,12,12,1.11
Selangor,2016,12,13,12.54
Selangor,2016,12,14,1.28
Selangor,2016,12,15,0.24
Selangor,2016,12,16,0.77
Selangor,2016,12,17,2.78
Selangor,2016,12,18,0.30
Selangor,2016,12,19,0.39
Selangor,2016,12,20,0.09
Selangor,2016,12,21,0.08
Selangor,2016,12,22,0.08
Selangor,2016,12,23,0.60
Selangor,2016,12,24,0.34
Selangor,2016,12,25,1.51
Selangor,2016,12,26,14.31
Selangor,2016,12,27,10.54
Selangor,2016,12,28,0.76
Selangor,2016,12,29,2.70
Selangor,2016,12,30,2.74
Selangor,2016,12,31,0.11
Selangor,2017,1,1,1.02
Selangor,2017,1,2,3.03
Selangor,2017,1,3,1.98
Selangor,2017,1,4,9.06
Selangor,2017,1,5,2.05
Selangor,2017,1,6,4.10
Selangor,2017,1,7,15.98
Selangor,2017,1,8,2.07
Selangor,2017,1,9,1.07
Selangor,2017,1,10,0.65
Selangor,2017,1,11,0.78
Selangor,2017,1,12,0.07
Selangor,2017,1,13,0.15
Selangor,2017,1,14,2.17
Selangor,2017,1,15,1.26
Selangor,2017,1,16,0.37
Selangor,2017,1,17,0.19
Selangor,2017,1,18,1.73
Selangor,2017,1,19,8.83
Selangor,2017,1,20,3.65
Selangor,2017,1,21,0.28
Selangor,2017,1,22,0.14
Selangor,2017,1,23,0.11
Selangor,2017,1,24,0.11
Selangor,2017,1,25,0.07
Selangor,2017,1,26,0.11
Selangor,2017,1,27,0.13
Selangor,2017,1,28,0.38
Selangor,2017,1,29,0.35
Selangor,2017,1,30,0.32
Selangor,2017,1,31,0.06
Selangor,2017,2,1,0.02
Selangor,2017,2,2,0.03
Selangor,2017,2,3,0.05
Selangor,2017,2,4,2.91
Selangor,2017,2,5,0.74
Selangor,2017,2,6,1.60
Selangor,2017,2,7,1.15
Selangor,2017,2,8,1.27
Selangor,2017,2,9,0.76
Selangor,2017,2,10,0.76
Selangor,2017,2,11,0.39
Selangor,2017,2,12,3.02
Selangor,2017,2,13,1.01
Selangor,2017,2,14,0.38
Selangor,2017,2,15,1.24
Selangor,2017,2,16,0.41
Selangor,2017,2,17,0.35
Selangor,2017,2,18,0.22
Selangor,2017,2,19,0.19
Selangor,2017,2,20,0.11
Selangor,2017,2,21,0.13
Selangor,2017,2,22,0.14
Selangor,2017,2,23,0.30
Selangor,2017,2,24,7.34
Selangor,2017,2,25,1.12
Selangor,2017,2,26,1.16
Selangor,2017,2,27,0.73
Selangor,2017,2,28,0.64
Selangor,2017,3,1,0.08
Selangor,2017,3,2,0.03
Selangor,2017,3,3,0.02
Selangor,2017,3,4,0.02
Selangor,2017,3,5,0.22
Selangor,2017,3,6,0.02
Selangor,2017,3,7,0.11
Selangor,2017,3,8,0.32
Selangor,2017,3,9,0.22
Selangor,2017,3,10,0.58
Selangor,2017,3,11,0.12
Selangor,2017,3,12,0.08
Selangor,2017,3,13,0.72
Selangor,2017,3,14,0.04
Selangor,2017,3,15,0.09
Selangor,2017,3,16,0.17
Selangor,2017,3,17,0.21
Selangor,2017,3,18,0.12
Selangor,2017,3,19,0.30
Selangor,2017,3,20,0.28
Selangor,2017,3,21,0.23
Selangor,2017,3,22,0.05
Selangor,2017,3,23,6.54
Selangor,2017,3,24,0.14
Selangor,2017,3,25,0.08
Selangor,2017,3,26,0.28
Selangor,2017,3,27,0.09
Selangor,2017,3,28,0.02
Selangor,2017,3,29,0.11
Selangor,2017,3,30,0.36
Selangor,2017,3,31,0.08
Selangor,2017,4,1,0.09
Selangor,2017,4,2,0.13
Selangor,2017,4,3,0.07
Selangor,2017,4,4,0.04
Selangor,2017,4,5,0.04
Selangor,2017,4,6,0.02
Selangor,2017,4,7,0.01
Selangor,2017,4,8,0.05
Selangor,2017,4,9,0.03
Selangor,2017,4,10,0.02
Selangor,2017,4,11,0.04
Selangor,2017,4,12,0.06
Selangor,2017,4,13,2.82
Selangor,2017,4,14,0.85
Selangor,2017,4,15,0.22
Selangor,2017,4,16,1.29
Selangor,2017,4,17,0.02
Selangor,2017,4,18,0.00
Selangor,2017,4,19,0.15
Selangor,2017,4,20,0.02
Selangor,2017,4,21,0.01
Selangor,2017,4,22,0.03
Selangor,2017,4,23,0.03
Selangor,2017,4,24,0.00
Selangor,2017,4,25,0.00
Selangor,2017,4,26,0.00
Selangor,2017,4,27,0.01
Selangor,2017,4,28,0.02
Selangor,2017,4,29,0.06
Selangor,2017,4,30,0.05
Selangor,2017,5,1,0.50
Selangor,2017,5,2,0.19
Selangor,2017,5,3,0.92
Selangor,2017,5,4,1.63
Selangor,2017,5,5,0.36
Selangor,2017,5,6,0.16
Selangor,2017,5,7,0.41
