State,Year,Month,Day,Rainfall (mm)
Selangor,2017,7,4,0.61
Selangor,2017,7,5,1.35
Selangor,2017,7,6,0.59
Selangor,2017,7,7,0.66
Selangor,2017,7,8,0.40
Selangor,2017,7,9,0.79
Selangor,2017,7,10,3.08
Selangor,2017,7,11,1.79
Selangor,2017,7,12,2.27
Selangor,2017,7,13,3.85
Selangor,2017,7,14,2.97
Selangor,2017,7,15,3.28
Selangor,2017,7,16,3.26
Selangor,2017,7,17,2.53
Selangor,2017,7,18,3.42
Selangor,2017,7,19,2.78
Selangor,2017,7,20,2.68
Selangor,2017,7,21,1.17
Selangor,2017,7,22,1.70
Selangor,2017,7,23,2.91
Selangor,2017,7,24,1.32
Selangor,2017,7,25,0.81
Selangor,2017,7,26,1.99
Selangor,2017,7,27,0.74
Selangor,2017,7,28,0.26
Selangor,2017,7,29,0.82
Selangor,2017,7,30,0.40
Selangor,2017,7,31,0.42
Selangor,2017,8,1,1.61
Selangor,2017,8,2,2.65
Selangor,2017,8,3,2.13
Selangor,2017,8,4,2.45
Selangor,2017,8,5,6.25
Selangor,2017,8,6,3.06
Selangor,2017,8,7,3.01
Selangor,2017,8,8,2.36
Selangor,2017,8,9,3.95
Selangor,2017,8,10,6.11
Selangor,2017,8,11,8.04
Selangor,2017,8,12,12.95
Selangor,2017,8,13,1.76
Selangor,2017,8,14,3.32
Selangor,2017,8,15,4.21
Selangor,2017,8,16,6.88
Selangor,2017,8,17,3.22
Selangor,2017,8,18,5.90
Selangor,2017,8,19,19.26
Selangor,2017,8,20,15.42
Selangor,2017,8,21,15.21
Selangor,2017,8,22,22.58
Selangor,2017,8,23,15.44
Selangor,2017,8,24,10.60
Selangor,2017,8,25,6.54
Selangor,2017,8,26,3.17
Selangor,2017,8,27,3.60
Selangor,2017,8,28,4.74
Selangor,2017,8,29,5.82
Selangor,2017,8,30,4.50
Selangor,2017,8,31,4.25
Selangor,2017,9,1,6.91
Selangor,2017,9,2,2.27
Selangor,2017,9,3,0.88
Selangor,2017,9,4,1.80
Selangor,2017,9,5,3.58
Selangor,2017,9,6,5.08
Selangor,2017,9,7,3.41
Selangor,2017,9,8,3.76
Selangor,2017,9,9,3.52
Selangor,2017,9,10,3.53
Selangor,2017,9,11,2.17
Selangor,2017,9,12,2.50
Selangor,2017,9,13,3.33
Selangor,2017,9,14,3.48
Selangor,2017,9,15,7.54
Selangor,2017,9,16,3.20
Selangor,2017,9,17,3.33
Selangor,2017,9,18,4.73
Selangor,2017,9,19,9.05
Selangor,2017,9,20,11.73
Selangor,2017,9,21,12.10
Selangor,2017,9,22,5.99
Selangor,2017,9,23,4.08
Selangor,2017,9,24,5.83
Selangor,2017,9,25,6.52
Selangor,2017,9,26,6.68
Selangor,2017,9,27,5.44
Selangor,2017,9,28,2.99
Selangor,2017,9,29,6.71
Selangor,2017,9,30,17.27
Selangor,2017,10,1,7.50
Selangor,2017,10,2,16.72
Selangor,2017,10,3,15.62
Selangor,2017,10,4,12.09
Selangor,2017,10,5,12.09
Selangor,2017,10,6,17.21
Selangor,2017,10,7,6.88
Selangor,2017,10,8,10.67
Selangor,2017,10,9,7.36
Selangor,2017,10,10,4.50
Selangor,2017,10,11,14.66
Selangor,2017,10,12,18.86
Selangor,2017,10,13,9.79
Selangor,2017,10,14,12.25
Selangor,2017,10,15,13.24
Selangor,2017,10,16,5.40
Selangor,2017,10,17,7.09
Selangor,2017,10,18,5.16
Selangor,2017,10,19,5.61
Selangor,2017,10,20,13.33
Selangor,2017,10,21,15.47
Selangor,2017,10,22,21.79
Selangor,2017,10,23,15.05
Selangor,2017,10,24,12.32
Selangor,2017,10,25,10.07
Selangor,2017,10,26,8.34
Selangor,2017,10,27,5.99
Selangor,2017,10,28,13.58
Selangor,2017,10,29,14.62
Selangor,2017,10,30,22.19
Selangor,2017,10,31,17.71
Selangor,2017,11,1,21.57
Selangor,2017,11,2,29.19
Selangor,2017,11,3,22.30
Selangor,2017,11,4,16.41
Selangor,2017,11,5,16.60
Selangor,2017,11,6,3.20
Selangor,2017,11,7,1.81
Selangor,2017,11,8,1.96
Selangor,2017,11,9,8.56
Selangor,2017,11,10,2.15
Selangor,2017,11,11,1.00
Selangor,2017,11,12,0.74
Selangor,2017,11,13,14.36
Selangor,2017,11,14,1.89
Selangor,2017,11,15,10.98
Selangor,2017,11,16,19.80
Selangor,2017,11,17,9.23
Selangor,2017,11,18,1.38
Selangor,2017,11,19,8.47
Selangor,2017,11,20,1.18
Selangor,2017,11,21,0.97
Selangor,2017,11,22,8.84
Selangor,2017,11,23,0.88
Selangor,2017,11,24,1.32
Selangor,2017,11,25,2.28
Selangor,2017,11,26,9.47
Selangor,2017,11,27,14.82
Selangor,2017,11,28,9.96
Selangor,2017,11,29,0.46
Selangor,2017,11,30,13.41
Selangor,2017,12,1,6.92
Selangor,2017,12,2,0.21
Selangor,2017,12,3,0.46
Selangor,2017,12,4,0.19
Selangor,2017,12,5,8.28
Selangor,2017,12,6,7.16
Selangor,2017,12,7,3.34
Selangor,2017,12,8,1.44
Selangor,2017,12,9,5.50
Selangor,2017,12,10,35.28
Selangor,2017,12,11,27.76
Selangor,2017,12,12,5.75
Selangor,2017,12,13,2.63
Selangor,2017,12,14,4.33
Selangor,2017,12,15,8.26
Selangor,2017,12,16,2.14
Selangor,2017,12,17,0.20
Selangor,2017,12,18,0.57
Selangor,2017,12,19,0.73
Selangor,2017,12,20,4.81
Selangor,2017,12,21,2.91
Selangor,2017,12,22,1.21
Selangor,2017,12,23,0.65
Selangor,2017,12,24,0.14
Selangor,2017,12,25,5.72
Selangor,2017,12,26,21.33
Selangor,2017,12,27,4.42
Selangor,2017,12,28,1.25
Selangor,2017,12,29,1.97
Selangor,2017,12,30,10.81
Selangor,2017,12,31,29.11
Selangor,2018,1,1,5.39
Selangor,2018,1,2,3.52
Selangor,2018,1,3,6.58
Selangor,2018,1,4,32.91
Selangor,2018,1,5,4.58
Selangor,2018,1,6,2.49
Selangor,2018,1,7,1.23
Selangor,2018,1,8,7.07
Selangor,2018,1,9,3.80
Selangor,2018,1,10,1.69
Selangor,2018,1,11,3.64
Selangor,2018,1,12,2.63
Selangor,2018,1,13,2.00
Selangor,2018,1,14,0.72
Selangor,2018,1,15,0.49
Selangor,2018,1,16,0.76
Selangor,2018,1,17,0.22
Selangor,2018,1,18,0.23
Selangor,2018,1,19,3.50
Selangor,2018,1,20,2.95
Selangor,2018,1,21,2.67
Selangor,2018,1,22,0.73
Selangor,2018,1,23,2.43
Selangor,2018,1,24,3.75
Selangor,2018,1,25,3.84
Selangor,2018,1,26,2.58
Selangor,2018,1,27,0.62
Selangor,2018,1,28,0.62
Selangor,2018,1,29,5.79
Selangor,2018,1,30,3.42
Selangor,2018,1,31,0.40
Selangor,2018,2,1,0.45
Selangor,2018,2,2,0.28
Selangor,2018,2,3,0.28
Selangor,2018,2,4,1.13
Selangor,2018,2,5,4.82
Selangor,2018,2,6,12.49
Selangor,2018,2,7,4.53
Selangor,2018,2,8,4.01
Selangor,2018,2,9,1.57
Selangor,2018,2,10,0.28
Selangor,2018,2,11,2.63
Selangor,2018,2,12,7.81
Selangor,2018,2,13,7.35
Selangor,2018,2,14,12.27
Selangor,2018,2,15,2.07
Selangor,2018,2,16,1.19
Selangor,2018,2,17,8.86
Selangor,2018,2,18,6.07
Selangor,2018,2,19,1.69
Selangor,2018,2,20,1.27
Selangor,2018,2,21,6.41
Selangor,2018,2,22,9.16
Selangor,2018,2,23,9.46
Selangor,2018,2,24,0.88
Selangor,2018,2,25,0.99
Selangor,2018,2,26,0.30
Selangor,2018,2,27,1.00
Selangor,2018,2,28,2.88
Selangor,2018,3,1,5.46
Selangor,2018,3,2,11.00
Selangor,2018,3,3,9.47
Selangor,2018,3,4,10.82
Selangor,2018,3,5,7.40
Selangor,2018,3,6,5.05
Selangor,2018,3,7,11.59
Selangor,2018,3,8,7.46
Selangor,2018,3,9,15.17
Selangor,2018,3,10,19.07
Selangor,2018,3,11,1.12
Selangor,2018,3,12,0.47
Selangor,2018,3,13,4.75
Selangor,2018,3,14,1.96
Selangor,2018,3,15,1.02
Selangor,2018,3,16,0.36
Selangor,2018,3,17,2.51
Selangor,2018,3,18,3.40
Selangor,2018,3,19,12.79
Selangor,2018,3,20,16.00
Selangor,2018,3,21,13.00
Selangor,2018,3,22,10.77
Selangor,2018,3,23,3.11
Selangor,2018,3,24,5.03
Selangor,2018,3,25,3.38
Selangor,2018,3,26,1.50
Selangor,2018,3,27,1.64
Selangor,2018,3,28,1.80
Selangor,2018,3,29,0.13
Selangor,2018,3,30,0.30
Selangor,2018,3,31,1.12
Selangor,2018,4,1,10.92
Selangor,2018,4,2,10.76
Selangor,2018,4,3,1.12
Selangor,2018,4,4,2.21
Selangor,2018,4,5,8.63
Selangor,2018,4,6,3.00
Selangor,2018,4,7,5.78
Selangor,2018,4,8,3.13
Selangor,2018,4,9,3.64
Selangor,2018,4,10,1.47
Selangor,2018,4,11,2.61
Selangor,2018,4,12,1.52
Selangor,2018,4,13,6.19
Selangor,2018,4,14,12.86
Selangor,2018,4,15,14.13
Selangor,2018,4,16,0.52
Selangor,2018,4,17,1.85
Selangor,2018,4,18,11.65
Selangor,2018,4,19,3.33
Selangor,2018,4,20,4.88
Selangor,2018,4,21,0.35
Selangor,2018,4,22,0.10
Selangor,2018,4,23,1.34
Selangor,2018,4,24,8.68
Selangor,2018,4,25,5.54
Selangor,2018,4,26,0.27
Selangor,2018,4,27,6.51
Selangor,2018,4,28,1.53
Selangor,2018,4,29,1.36
Selangor,2018,4,30,2.38
Selangor,2018,5,1,2.51
Selangor,2018,5,2,4.44
Selangor,2018,5,3,2.22
Selangor,2018,5,4,3.70
Selangor,2018,5,5,4.39
Selangor,2018,5,6,1.93
Selangor,2018,5,7,2.86
Selangor,2018,5,8,2.45
Selangor,2018,5,9,1.39
Selangor,2018,5,10,0.83
Selangor,2018,5,11,7.79
Selangor,2018,5,12,6.69
Selangor,2018,5,13,10.34
Selangor,2018,5,14,4.76
Selangor,2018,5,15,4.60
Selangor,2018,5,16,0.21
Selangor,2018,5,17,1.41
Selangor,2018,5,18,13.46
Selangor,2018,5,19,5.53
Selangor,2018,5,20,8.65
Selangor,2018,5,21,3.44
Selangor,2018,5,22,9.81
Selangor,2018,5,23,3.17
Selangor,2018,5,24,2.91
Selangor,2018,5,25,3.52
Selangor,2018,5,26,4.39
Selangor,2018,5,27,2.53
Selangor,2018,5,28,0.28
Selangor,2018,5,29,0.38
Selangor,2018,5,30,0.21
Selangor,2018,5,31,0.53
Selangor,2018,6,1,0.32
Selangor,2018,6,2,0.21
Selangor,2018,6,3,0.33
Selangor,2018,6,4,0.54
Selangor,2018,6,5,0.28
Selangor,2018,6,6,1.17
Selangor,2018,6,7,1.69
Selangor,2018,6,8,0.86
Selangor,2018,6,9,1.16
Selangor,2018,6,10,1.78
Selangor,2018,6,11,3.42
Selangor,2018,6,12,3.89
Selangor,2018,6,13,3.03
Selangor,2018,6,14,0.45
Selangor,2018,6,15,0.15
Selangor,2018,6,16,1.11
Selangor,2018,6,17,2.14
Selangor,2018,6,18,0.91
Selangor,2018,6,19,0.10
Selangor,2018,6,20,0.03
Selangor,2018,6,21,0.11
Selangor,2018,6,22,0.19
Selangor,2018,6,23,0.04
Selangor,2018,6,24,0.30
Selangor,2018,6,25,0.66
Selangor,2018,6,26,0.51
Selangor,2018,6,27,0.48
Selangor,2018,6,28,2.28
Selangor,2018,6,29,3.64
Selangor,2018,6,30,2.49
Selangor,2018,7,1,1.55
Selangor,2018,7,2,2.02
Selangor,2018,7,3,0.61
Selangor,2018,7,4,1.29
Selangor,2018,7,5,4.12
Selangor,2018,7,6,1.87
Selangor,2018,7,7,3.05
Selangor,2018,7,8,5.18
Selangor,2018,7,9,4.61
Selangor,2018,7,10,5.43
Selangor,2018,7,11,8.26
Selangor,2018,7,12,12.85
Selangor,2018,7,13,7.79
Selangor,2018,7,14,7.28
Selangor,2018,7,15,7.65
Selangor,2018,7,16,7.55
Selangor,2018,7,17,7.78
Selangor,2018,7,18,5.80
Selangor,2018,7,19,6.34
Selangor,2018,7,20,2.50
Selangor,2018,7,21,2.04
Selangor,2018,7,22,2.13
Selangor,2018,7,23,4.67
Selangor,2018,7,24,13.64
Selangor,2018,7,25,4.02
Selangor,2018,7,26,6.16
Selangor,2018,7,27,9.32
Selangor,2018,7,28,4.39
Selangor,2018,7,29,6.97
Selangor,2018,7,30,4.75
Selangor,2018,7,31,5.62
Selangor,2018,8,1,3.85
Selangor,2018,8,2,4.26
Selangor,2018,8,3,4.36
Selangor,2018,8,4,2.84
Selangor,2018,8,5,1.54
Selangor,2018,8,6,2.69
Selangor,2018,8,7,0.32
Selangor,2018,8,8,0.97
Selangor,2018,8,9,4.88
Selangor,2018,8,10,3.10
Selangor,2018,8,11,4.65
Selangor,2018,8,12,4.76
Selangor,2018,8,13,3.90
Selangor,2018,8,14,1.37
Selangor,2018,8,15,2.27
Selangor,2018,8,16,9.27
Selangor,2018,8,17,4.67
Selangor,2018,8,18,2.16
Selangor,2018,8,19,3.04
Selangor,2018,8,20,1.67
Selangor,2018,8,21,1.90
Selangor,2018,8,22,2.86
Selangor,2018,8,23,5.26
Selangor,2018,8,24,2.42
Selangor,2018,8,25,1.54
Selangor,2018,8,26,3.19
Selangor,2018,8,27,1.41
Selangor,2018,8,28,1.48
Selangor,2018,8,29,2.95
Selangor,2018,8,30,5.48
Selangor,2018,8,31,1.62
Selangor,2018,9,1,0.54
Selangor,2018,9,2,4.69
Selangor,2018,9,3,3.92
Selangor,2018,9,4,14.13
Selangor,2018,9,5,18.96
Selangor,2018,9,6,17.77
Selangor,2018,9,7,10.64
Selangor,2018,9,8,10.41
Selangor,2018,9,9,7.70
Selangor,2018,9,10,10.88
Selangor,2018,9,11,24.86
Selangor,2018,9,12,13.05
Selangor,2018,9,13,8.02
Selangor,2018,9,14,5.32
Selangor,2018,9,15,5.44
Selangor,2018,9,16,5.27
Selangor,2018,9,17,5.70
Selangor,2018,9,18,9.29
Selangor,2018,9,19,9.43
Selangor,2018,9,20,6.86
Selangor,2018,9,21,6.62
Selangor,2018,9,22,6.49
Selangor,2018,9,23,9.26
Selangor,2018,9,24,5.91
Selangor,2018,9,25,3.71
Selangor,2018,9,26,2.78
Selangor,2018,9,27,1.93
Selangor,2018,9,28,9.12
Selangor,2018,9,29,7.67
Selangor,2018,9,30,4.85
Selangor,2018,10,1,5.33
Selangor,2018,10,2,2.14
Selangor,2018,10,3,5.45
Selangor,2018,10,4,16.11
Selangor,2018,10,5,1.14
Selangor,2018,10,6,5.26
Selangor,2018,10,7,4.83
Selangor,2018,10,8,18.52
Selangor,2018,10,9,19.35
Selangor,2018,10,10,15.52
Selangor,2018,10,11,6.84
Selangor,2018,10,12,3.31
Selangor,2018,10,13,4.56
Selangor,2018,10,14,12.52
Selangor,2018,10,15,9.89
Selangor,2018,10,16,15.02
Selangor,2018,10,17,12.97
Selangor,2018,10,18,12.02
Selangor,2018,10,19,8.25
Selangor,2018,10,20,6.14
Selangor,2018,10,21,7.66
Selangor,2018,10,22,6.68
Selangor,2018,10,23,8.76
Selangor,2018,10,24,12.44
Selangor,2018,10,25,19.82
Selangor,2018,10,26,9.75
Selangor,2018,10,27,8.35
Selangor,2018,10,28,3.23
Selangor,2018,10,29,5.81
Selangor,2018,10,30,12.45
Selangor,2018,10,31,6.47
Selangor,2018,11,1,12.45
Selangor,2018,11,2,13.05
Selangor,2018,11,3,20.37
Selangor,2018,11,4,24.28
Selangor,2018,11,5,10.28
Selangor,2018,11,6,3.32
Selangor,2018,11,7,8.41
Selangor,2018,11,8,3.59
Selangor,2018,11,9,0.28
Selangor,2018,11,10,1.85
Selangor,2018,11,11,5.73
Selangor,2018,11,12,2.68
Selangor,2018,11,13,6.43
Selangor,2018,11,14,14.43
Selangor,2018,11,15,20.23
Selangor,2018,11,16,2.01
Selangor,2018,11,17,1.63
Selangor,2018,11,18,5.86
Selangor,2018,11,19,6.89
Selangor,2018,11,20,2.12
Selangor,2018,11,21,1.88
Selangor,2018,11,22,3.64
Selangor,2018,11,23,0.51
Selangor,2018,11,24,7.12
Selangor,2018,11,25,1.66
Selangor,2018,11,26,12.66
Selangor,2018,11,27,6.94
Selangor,2018,11,28,5.96
Selangor,2018,11,29,10.39
Selangor,2018,11,30,23.03
Selangor,2018,12,1,2.86
Selangor,2018,12,2,3.39
Selangor,2018,12,3,2.86
Selangor,2018,12,4,2.25
Selangor,2018,12,5,0.66
Selangor,2018,12,6,0.19
Selangor,2018,12,7,0.67
Selangor,2018,12,8,5.94
Selangor,2018,12,9,13.46
Selangor,2018,12,10,5.81
Selangor,2018,12,11,4.00
Selangor,2018,12,12,1.10
Selangor,2018,12,13,0.81
Selangor,2018,12,14,0.43
Selangor,2018,12,15,0.62
Selangor,2018,12,16,11.15
Selangor,2018,12,17,5.74
Selangor,2018,12,18,5.56
Selangor,2018,12,19,2.47
Selangor,2018,12,20,6.76
Selangor,2018,12,21,34.09
Selangor,2018,12,22,23.11
Selangor,2018,12,23,9.48
Selangor,2018,12,24,11.10
Selangor,2018,12,25,7.01
Selangor,2018,12,26,9.14
Selangor,2018,12,27,1.59
Selangor,2018,12,28,2.39
Selangor,2018,12,29,11.24
Selangor,2018,12,30,20.69
Selangor,2018,12,31,9.63
Selangor,2019,1,1,1.57
Selangor,2019,1,2,0.48
Selangor,2019,1,3,1.14
Selangor,2019,1,4,12.56
Selangor,2019,1,5,22.23
Selangor,2019,1,6,6.74
Selangor,2019,1,7,1.75
Selangor,2019,1,8,3.53
Selangor,2019,1,9,10.30
Selangor,2019,1,10,11.72
Selangor,2019,1,11,7.99
Selangor,2019,1,12,0.78
Selangor,2019,1,13,3.13
Selangor,2019,1,14,1.46
Selangor,2019,1,15,0.60
Selangor,2019,1,16,20.03
Selangor,2019,1,17,17.48
Selangor,2019,1,18,6.02
Selangor,2019,1,19,2.32
Selangor,2019,1,20,2.18
Selangor,2019,1,21,2.93
Selangor,2019,1,22,3.76
Selangor,2019,1,23,10.49
Selangor,2019,1,24,11.40
Selangor,2019,1,25,4.95
Selangor,2019,1,26,5.65
Selangor,2019,1,27,9.85
Selangor,2019,1,28,6.53
Selangor,2019,1,29,6.14
Selangor,2019,1,30,0.91
Selangor,2019,1,31,0.16
Selangor,2019,2,1,1.71
Selangor,2019,2,2,5.03
Selangor,2019,2,3,3.52
Selangor,2019,2,4,4.85
Selangor,2019,2,5,1.32
Selangor,2019,2,6,4.54
Selangor,2019,2,7,2.11
Selangor,2019,2,8,6.78
Selangor,2019,2,9,2.63
Selangor,2019,2,10,4.49
Selangor,2019,2,11,2.43
Selangor,2019,2,12,2.96
Selangor,2019,2,13,4.50
Selangor,2019,2,14,0.44
Selangor,2019,2,15,0.84
Selangor,2019,2,16,2.85
Selangor,2019,2,17,2.73
Selangor,2019,2,18,5.10
Selangor,2019,2,19,6.70
Selangor,2019,2,20,24.23
Selangor,2019,2,21,21.26
Selangor,2019,2,22,5.48
Selangor,2019,2,23,9.01
Selangor,2019,2,24,8.56
Selangor,2019,2,25,9.18
Selangor,2019,2,26,2.21
Selangor,2019,2,27,4.01
Selangor,2019,2,28,6.98
Selangor,2019,3,1,11.32
Selangor,2019,3,2,3.37
Selangor,2019,3,3,9.40
Selangor,2019,3,4,6.64
Selangor,2019,3,5,2.24
Selangor,2019,3,6,15.14
Selangor,2019,3,7,6.67
Selangor,2019,3,8,4.72
Selangor,2019,3,9,5.40
Selangor,2019,3,10,14.19
Selangor,2019,3,11,6.00
Selangor,2019,3,12,2.06
Selangor,2019,3,13,1.32
Selangor,2019,3,14,0.22
Selangor,2019,3,15,0.45
Selangor,2019,3,16,0.62
Selangor,2019,3,17,4.95
Selangor,2019,3,18,5.33
Selangor,2019,3,19,5.96
Selangor,2019,3,20,14.97
Selangor,2019,3,21,8.59
Selangor,2019,3,22,3.94
Selangor,2019,3,23,0.18
Selangor,2019,3,24,0.45
Selangor,2019,3,25,6.90
Selangor,2019,3,26,12.93
Selangor,2019,3,27,10.79
Selangor,2019,3,28,1.06
Selangor,2019,3,29,0.98
Selangor,2019,3,30,0.33
Selangor,2019,3,31,1.04
Selangor,2019,4,1,3.12
Selangor,2019,4,2,4.15
Selangor,2019,4,3,5.13
Selangor,2019,4,4,13.73
Selangor,2019,4,5,13.22
Selangor,2019,4,6,7.11
Selangor,2019,4,7,9.28
Selangor,2019,4,8,8.89
Selangor,2019,4,9,27.57
Selangor,2019,4,10,12.31
Selangor,2019,4,11,14.02
Selangor,2019,4,12,8.61
Selangor,2019,4,13,7.75
Selangor,2019,4,14,3.71
Selangor,2019,4,15,1.92
Selangor,2019,4,16,8.85
Selangor,2019,4,17,10.16
Selangor,2019,4,18,10.90
Selangor,2019,4,19,3.13
Selangor,2019,4,20,1.70
Selangor,2019,4,21,2.60
Selangor,2019,4,22,1.73
Selangor,2019,4,23,1.87
Selangor,2019,4,24,0.47
Selangor,2019,4,25,2.28
Selangor,2019,4,26,2.16
Selangor,2019,4,27,6.30
Selangor,2019,4,28,0.68
Selangor,2019,4,29,0.40
Selangor,2019,4,30,0.47
Selangor,2019,5,1,2.01
Selangor,2019,5,2,0.37
Selangor,2019,5,3,0.26
Selangor,2019,5,4,0.28
Selangor,2019,5,5,0.53
Selangor,2019,5,6,0.29
Selangor,2019,5,7,1.65
Selangor,2019,5,8,0.71
Selangor,2019,5,9,2.05
Selangor,2019,5,10,0.78
Selangor,2019,5,11,6.07
Selangor,2019,5,12,0.32
Selangor,2019,5,13,0.25
Selangor,2019,5,14,0.12
Selangor,2019,5,15,0.18
Selangor,2019,5,16,0.20
Selangor,2019,5,17,0.53
Selangor,2019,5,18,1.14
Selangor,2019,5,19,2.33
Selangor,2019,5,20,2.51
Selangor,2019,5,21,2.68
Selangor,2019,5,22,2.80
Selangor,2019,5,23,1.98
Selangor,2019,5,24,3.25
Selangor,2019,5,25,3.30
Selangor,2019,5,26,3.13
Selangor,2019,5,27,3.95
Selangor,2019,5,28,2.40
Selangor,2019,5,29,2.20
Selangor,2019,5,30,3.62
Selangor,2019,5,31,5.27
Selangor,2019,6,1,1.16
Selangor,2019,6,2,0.23
Selangor,2019,6,3,0.98
Selangor,2019,6,4,0.80
Selangor,2019,6,5,0.95
Selangor,2019,6,6,0.39
Selangor,2019,6,7,0.44
Selangor,2019,6,8,0.81
Selangor,2019,6,9,1.49
Selangor,2019,6,10,0.27
Selangor,2019,6,11,0.19
Selangor,2019,6,12,0.29
Selangor,2019,6,13,0.21
Selangor,2019,6,14,0.94
Selangor,2019,6,15,1.04
Selangor,2019,6,16,1.53
Selangor,2019,6,17,3.98
Selangor,2019,6,18,1.14
Selangor,2019,6,19,1.50
Selangor,2019,6,20,1.00
Selangor,2019,6,21,0.22
Selangor,2019,6,22,0.11
Selangor,2019,6,23,0.83
Selangor,2019,6,24,1.74
Selangor,2019,6,25,1.57
Selangor,2019,6,26,0.73
Selangor,2019,6,27,1.35
Selangor,2019,6,28,1.17
Selangor,2019,6,29,1.27
Selangor,2019,6,30,1.83
Selangor,2019,7,1,0.91
Selangor,2019,7,2,2.40
Selangor,2019,7,3,3.53
Selangor,2019,7,4,1.64
Selangor,2019,7,5,6.00
Selangor,2019,7,6,4.83
Selangor,2019,7,7,3.94
Selangor,2019,7,8,4.96
Selangor,2019,7,9,14.33
Selangor,2019,7,10,11.31
Selangor,2019,7,11,13.89
Selangor,2019,7,12,10.43
Selangor,2019,7,13,4.61
Selangor,2019,7,14,2.86
Selangor,2019,7,15,2.95
Selangor,2019,7,16,1.70
Selangor,2019,7,17,1.77
Selangor,2019,7,18,3.52
Selangor,2019,7,19,4.88
Selangor,2019,7,20,3.79
Selangor,2019,7,21,6.47
Selangor,2019,7,22,7.87
Selangor,2019,7,23,3.15
Selangor,2019,7,24,2.38
Selangor,2019,7,25,6.80
Selangor,2019,7,26,4.04
Selangor,2019,7,27,2.12
Selangor,2019,7,28,3.32
Selangor,2019,7,29,3.49
Selangor,2019,7,30,4.51
Selangor,2019,7,31,11.28
Selangor,2019,8,1,7.24
Selangor,2019,8,2,13.78
Selangor,2019,8,3,10.34
Selangor,2019,8,4,6.20
Selangor,2019,8,5,7.02
Selangor,2019,8,6,6.48
Selangor,2019,8,7,2.79
Selangor,2019,8,8,3.94
Selangor,2019,8,9,1.29
Selangor,2019,8,10,2.67
Selangor,2019,8,11,2.43
Selangor,2019,8,12,10.96
Selangor,2019,8,13,19.50
Selangor,2019,8,14,11.34
Selangor,2019,8,15,26.06
Selangor,2019,8,16,16.48
Selangor,2019,8,17,5.06
Selangor,2019,8,18,6.63
Selangor,2019,8,19,10.05
Selangor,2019,8,20,6.42
Selangor,2019,8,21,5.40
Selangor,2019,8,22,8.07
Selangor,2019,8,23,3.24
Selangor,2019,8,24,1.77
Selangor,2019,8,25,2.80
Selangor,2019,8,26,4.59
Selangor,2019,8,27,4.82
Selangor,2019,8,28,1.95
Selangor,2019,8,29,1.23
Selangor,2019,8,30,0.48
Selangor,2019,8,31,1.69
Selangor,2019,9,1,3.54
Selangor,2019,9,2,2.46
Selangor,2019,9,3,5.02
Selangor,2019,9,4,4.10
Selangor,2019,9,5,7.21
Selangor,2019,9,6,15.57
Selangor,2019,9,7,16.53
Selangor,2019,9,8,11.60
Selangor,2019,9,9,7.77
Selangor,2019,9,10,8.50
Selangor,2019,9,11,19.66
Selangor,2019,9,12,19.12
Selangor,2019,9,13,10.01
Selangor,2019,9,14,4.49
Selangor,2019,9,15,9.68
Selangor,2019,9,16,9.28
Selangor,2019,9,17,13.62
Selangor,2019,9,18,12.99
Selangor,2019,9,19,16.50
Selangor,2019,9,20,11.65
Selangor,2019,9,21,7.91
Selangor,2019,9,22,7.35
Selangor,2019,9,23,7.16
Selangor,2019,9,24,4.87
Selangor,2019,9,25,3.44
Selangor,2019,9,26,1.57
Selangor,2019,9,27,1.34
Selangor,2019,9,28,4.21
Selangor,2019,9,29,6.07
Selangor,2019,9,30,12.91
Selangor,2019,10,1,33.51
Selangor,2019,10,2,21.20
Selangor,2019,10,3,9.93
Selangor,2019,10,4,10.98
Selangor,2019,10,5,7.46
Selangor,2019,10,6,3.07
Selangor,2019,10,7,4.50
Selangor,2019,10,8,4.38
Selangor,2019,10,9,4.89
Selangor,2019,10,10,4.64
Selangor,2019,10,11,2.65
Selangor,2019,10,12,4.45
Selangor,2019,10,13,3.25
Selangor,2019,10,14,7.83
Selangor,2019,10,15,5.36
Selangor,2019,10,16,4.29
Selangor,2019,10,17,3.59
Selangor,2019,10,18,3.32
Selangor,2019,10,19,5.73
Selangor,2019,10,20,4.74
Selangor,2019,10,21,8.90
Selangor,2019,10,22,4.03
Selangor,2019,10,23,7.29
Selangor,2019,10,24,10.04
Selangor,2019,10,25,5.33
Selangor,2019,10,26,7.08
Selangor,2019,10,27,6.42
Selangor,2019,10,28,6.41
Selangor,2019,10,29,8.74
Selangor,2019,10,30,10.47
Selangor,2019,10,31,4.43
Selangor,2019,11,1,2.64
Selangor,2019,11,2,3.19
Selangor,2019,11,3,11.02
Selangor,2019,11,4,12.02
Selangor,2019,11,5,6.57
Selangor,2019,11,6,18.67
Selangor,2019,11,7,14.84
Selangor,2019,11,8,38.39
Selangor,2019,11,9,35.22
Selangor,2019,11,10,18.32
Selangor,2019,11,11,21.78
Selangor,2019,11,12,13.61
Selangor,2019,11,13,7.04
Selangor,2019,11,14,19.60
Selangor,2019,11,15,24.48
Selangor,2019,11,16,0.81
Selangor,2019,11,17,17.00
Selangor,2019,11,18,20.83
Selangor,2019,11,19,3.64
Selangor,2019,11,20,5.09
Selangor,2019,11,21,18.01
Selangor,2019,11,22,16.92
Selangor,2019,11,23,27.79
